word,mean,std,n
idiot,4.85,2.39,41
idiotic,4.56,1.92,18
idle,4.1,2.31,20
idol,4.38,2.01,21
idyllic,4.1,2.23,21
iffy,4.5,2.67,20
ignite,5.86,2.89,21
ignition,4.33,2.01,21
ignorance,3.76,2.21,38
ignorant,4.18,2.3,22
ignore,3.8,2.07,20
iguana,4.33,2.82,21
illegal,5.55,2.44,20
illegitimate,4.0,2.62,20
illicit,4.77,2.11,22
illiterate,4.42,2.34,19
illness,5.11,2.69,44
illogical,4.78,2.39,18
illuminate,5.74,1.63,23
illuminating,5.38,1.94,21
illumination,4.0,2.41,22
illusion,4.5,2.3,22
illustrate,3.78,2.43,23
illustration,4.0,1.95,21
illustrious,4.09,2.41,22
image,3.48,2.4,21
imagery,4.55,2.61,20
imaginable,3.0,2.18,22
imaginary,3.8,2.53,20
imagination,4.41,2.52,22
imaginative,5.18,2.65,22
imagine,4.46,2.69,41
imaging,4.9,2.12,21
imbalance,4.58,2.19,19
imbecile,5.17,2.6,18
imitate,3.95,2.57,22
imitation,4.46,1.74,24
immaculate,4.85,2.16,20
immaterial,3.08,1.91,25
immature,4.21,2.38,47
immediate,4.64,2.8,25
immense,5.85,2.5,20
immigrant,5.05,2.78,19
immigration,4.22,2.41,18
imminent,3.45,2.63,20
immobile,4.38,2.38,21
immoral,5.42,2.24,43
immorality,5.81,2.54,21
immortal,5.3,2.57,23
immortality,4.9,2.74,21
immune,4.5,2.63,20
immunity,3.67,2.62,24
impact,5.85,2.35,20
impair,3.9,1.51,21
impart,3.76,2.19,21
impartial,3.89,1.97,18
impatience,4.22,2.6,18
impatient,4.61,2.52,23
impeach,5.74,2.14,23
impeachment,4.16,2.67,25
impeccable,4.88,2.25,24
impede,4.7,2.72,23
impediment,4.85,1.9,20
impending,4.55,2.35,20
impenetrable,4.61,2.13,23
imperative,3.67,2.17,18
imperfect,5.05,2.14,20
imperial,4.67,2.45,18
imperialist,4.17,1.81,24
impersonal,4.21,2.47,24
impersonate,4.12,2.37,26
impersonation,4.39,1.91,18
impersonator,3.95,2.54,22
impertinence,3.35,2.28,20
impertinent,3.88,2.56,24
impervious,4.36,2.4,22
impetuous,4.39,2.3,18
implant,4.15,2.46,20
implement,3.82,2.28,22
implicate,4.35,2.31,23
implication,3.71,2.24,21
implore,4.57,1.86,21
implosion,5.82,2.28,22
imply,4.0,1.73,21
impolite,5.25,2.36,20
import,3.95,2.16,20
importance,4.15,2.5,20
important,4.71,2.35,21
impose,4.89,2.4,19
imposition,3.76,2.14,21
impossibility,3.83,2.95,23
impossible,4.52,2.86,21
impostor,4.6,2.21,20
impotence,4.61,2.46,23
impotent,3.71,2.41,21
impound,4.23,2.2,22
impoverished,4.64,2.46,22
impractical,4.53,2.09,19
impregnable,3.95,2.09,21
impregnate,6.21,2.92,19
impress,4.82,2.04,22
impressed,4.9,2.55,40
impression,3.86,2.78,22
impressionable,4.0,2.37,22
impressive,4.1,2.36,21
imprint,2.43,1.5,21
imprison,4.7,2.49,20
imprisonment,5.14,2.96,22
improbable,3.95,2.16,21
impromptu,4.45,2.22,22
improper,4.8,2.02,20
impropriety,3.27,2.43,22
improve,4.61,2.38,38
improvement,4.95,2.73,21
improvisation,4.62,2.94,21
improvise,4.15,2.58,20
impudence,3.95,2.57,22
impudent,3.8,2.59,20
impulse,5.33,2.56,21
impulsive,6.0,1.67,21
impure,4.38,2.36,21
inability,3.5,2.28,20
inaccessible,4.05,2.29,21
inaccurate,3.95,1.99,21
inactive,3.05,2.03,22
inadequate,4.3,2.03,23
inadmissible,4.19,1.89,21
inalienable,4.4,2.3,20
inane,3.3,2.27,23
inanimate,3.05,2.14,20
inappropriate,4.95,2.55,22
inaudible,3.33,2.55,24
inaugural,3.78,2.49,18
inbound,4.05,2.24,22
inbred,3.57,2.2,21
incantation,3.6,2.35,20
incapable,3.9,2.49,21
incarceration,5.26,2.34,23
incarnate,4.7,2.3,23
incense,3.95,2.67,21
incentive,4.61,2.71,49
inception,5.73,1.78,22
incessant,4.71,1.93,21
incest,4.36,2.5,22
inch,3.29,1.97,24
incident,5.65,2.06,20
incidental,3.27,2.05,22
incinerator,5.67,2.08,21
incision,4.9,2.3,21
incite,4.77,2.29,22
inclination,4.1,1.84,21
inclined,3.79,2.43,24
include,3.05,2.06,20
incoherent,2.96,2.03,24
income,3.82,2.86,22
incoming,4.15,2.39,20
incomparable,3.0,2.14,22
incompatible,3.61,2.79,18
incompetence,5.17,2.75,18
incompetent,4.5,1.98,18
incomplete,4.12,2.19,24
incomprehensible,5.0,2.14,21
inconceivable,4.41,2.06,22
inconclusive,4.05,2.04,20
inconsequential,3.15,2.18,20
inconsiderate,5.05,2.48,22
inconsistent,3.2,1.91,20
inconspicuous,3.55,2.28,22
inconvenience,6.26,2.66,19
inconvenient,4.83,2.57,23
incorporate,2.71,1.71,21
incorrect,3.62,2.06,26
incorrigible,4.78,2.65,18
increase,5.06,2.41,18
incredible,6.35,2.87,20
incriminate,5.95,1.91,22
incriminating,5.27,2.12,22
incubation,3.14,1.88,21
incubator,3.33,2.22,24
incumbent,3.19,2.36,21
incur,4.0,2.56,22
incurable,4.9,2.77,20
indebted,4.25,2.31,20
indecent,5.4,2.66,20
indecision,4.1,2.05,21
indecisive,4.81,2.2,21
indefinite,4.8,2.17,20
independence,5.27,2.96,22
independent,6.75,2.34,20
indescribable,5.7,2.72,23
indestructible,4.32,2.48,22
indicate,3.32,1.76,22
indication,3.83,2.07,18
indicative,3.71,2.31,21
indicator,2.86,1.88,22
indict,3.76,2.3,21
indictment,5.25,2.34,20
indie,4.1,1.97,21
indifference,3.61,2.25,18
indifferent,3.19,1.89,21
indigenous,4.22,2.39,18
indigent,4.19,1.91,21
indigestion,3.3,2.47,20
indignant,4.5,2.37,20
indignation,4.05,2.08,22
indignity,4.65,2.35,20
indirect,3.77,1.9,22
indiscreet,4.38,2.4,21
indiscretion,4.22,2.26,18
indispensable,4.15,2.28,20
indisposed,4.6,2.78,20
indistinct,4.39,2.64,18
individual,3.47,2.22,19
individuality,5.67,2.6,24
indivisible,4.1,2.4,20
indoor,2.86,1.59,21
induce,3.17,2.07,18
induction,4.09,2.07,22
indulge,5.2,2.63,20
indulgence,5.29,2.37,21
indulgent,4.68,1.96,22
industrial,4.72,2.35,18
industrialist,4.77,2.43,22
industry,4.25,2.2,20
ineffective,3.75,2.2,20
ineffectual,3.5,2.04,20
inefficient,3.96,2.51,24
inept,4.2,2.24,20
inertia,5.32,2.46,22
inevitable,4.27,2.21,22
inexcusable,3.59,2.37,17
inexpensive,4.74,2.58,23
inexperienced,3.67,2.06,18
inexplicable,5.0,2.26,23
infallible,3.79,2.86,24
infamous,4.32,2.5,22
infamy,5.05,2.64,21
infant,4.1,2.72,21
infantile,3.6,2.14,20
infantry,4.05,2.71,21
infatuated,6.0,2.18,20
infatuation,5.77,2.51,22
infect,4.0,2.02,22
infection,4.95,2.52,38
infectious,5.14,2.26,21
infer,3.82,2.24,22
inferior,4.55,2.47,40
inferiority,3.47,2.22,19
infernal,6.3,2.03,20
inferno,6.14,2.37,21
infertility,4.8,2.8,20
infestation,5.83,2.96,18
infidel,4.52,2.4,21
infidelity,5.7,2.57,23
infield,3.87,1.98,23
infiltrate,5.13,2.56,23
infiltration,4.78,2.56,18
infinite,4.6,2.8,25
infinity,4.0,2.68,20
infirmary,4.13,2.28,23
inflammation,4.46,2.06,24
inflammatory,4.67,2.52,21
inflatable,2.8,1.99,20
inflate,3.3,1.82,23
inflated,3.55,2.22,22
inflation,4.5,2.32,22
inflict,3.71,2.37,21
influence,4.3,2.27,23
influential,4.33,2.31,21
influenza,4.91,2.39,23
info,3.72,2.19,18
infomercial,4.35,2.72,20
inform,3.33,1.62,21
informal,3.24,2.07,25
informant,4.3,2.39,20
information,2.3,2.05,20
informative,3.89,2.05,18
informer,4.81,1.57,21
infraction,5.05,1.81,19
infrared,4.41,2.4,22
infrastructure,4.16,2.17,25
infuriating,5.9,2.25,20
infuser,4.2,2.44,20
ingenious,5.45,2.52,22
ingenuity,4.39,2.57,23
ingest,3.56,2.31,25
ingrate,4.47,2.12,19
ingredient,2.45,1.74,22
inhabit,3.65,1.72,23
inhabitant,3.57,1.99,21
inhalation,3.33,2.06,21
inhale,4.43,2.56,23
inhaler,3.46,2.38,24
inherent,3.71,1.95,21
inherit,4.35,2.48,20
inheritance,5.0,2.71,20
inhibition,4.29,1.85,21
inhibitor,5.45,2.21,20
inhospitable,4.36,2.22,22
inhuman,5.24,2.47,21
inhumane,5.43,2.18,21
iniquity,3.38,2.16,21
initial,4.09,2.27,22
initiate,3.52,1.65,23
initiation,4.29,2.39,21
initiative,4.09,2.64,22
inject,4.14,2.44,22
injection,5.67,2.37,21
injunction,4.26,1.66,19
injure,5.9,2.43,21
injury,5.56,2.33,43
injustice,6.45,1.88,20
ink,3.73,2.31,44
inkling,3.9,2.14,21
inlet,2.75,1.98,24
inmate,4.73,2.91,22
inn,3.26,1.89,23
innards,3.29,2.28,21
innate,2.95,1.76,22
inner,3.5,2.64,18
innermost,3.57,2.25,23
inning,3.4,2.18,25
innkeeper,3.05,1.83,21
innocence,3.65,2.35,26
innocent,4.4,2.72,20
innocuous,3.7,2.22,23
innovation,6.42,2.19,19
innovative,4.17,2.33,23
innuendo,4.68,2.21,22
inoperable,5.05,2.68,20
input,3.0,1.8,22
inquest,3.71,2.51,21
inquire,3.73,1.98,22
inquiry,3.67,2.18,21
inquisitive,5.33,2.5,21
inquisitor,5.14,2.08,21
insane,5.14,2.63,21
insanity,7.79,1.44,19
insatiable,5.48,2.34,21
inscription,4.85,2.39,20
inscrutable,4.33,2.59,18
insect,4.67,2.59,42
insecticide,5.09,2.61,23
insecure,4.57,2.48,23
insecurity,4.81,1.94,21
insemination,4.68,2.57,22
insensitive,4.32,2.14,19
inseparable,4.32,2.43,19
insert,3.68,2.7,22
insertion,5.05,1.8,21
insider,4.39,2.87,23
insidious,4.68,2.75,25
insight,3.96,2.93,24
insightful,4.27,2.33,22
insignia,2.83,1.67,23
insignificant,3.7,1.78,20
insinuate,5.22,2.58,23
insipid,2.9,1.95,21
insist,4.55,2.56,20
insistence,5.63,2.45,19
insistent,3.91,2.27,22
insolence,3.83,2.41,23
insolent,5.43,2.11,21
insomnia,4.91,2.43,22
inspect,4.05,2.17,19
inspection,4.05,2.27,21
inspector,3.61,2.66,23
inspiration,4.77,3.13,22
inspirational,4.0,2.54,23
inspire,5.9,2.64,40
inspired,5.56,2.77,45
instability,4.89,2.32,18
install,3.72,2.62,25
installation,3.42,1.77,19
installment,4.43,2.2,21
instant,4.33,2.24,21
instantaneous,4.72,2.52,18
instinct,4.44,2.48,25
instinctive,4.04,2.65,23
institute,3.5,1.97,22
institution,4.09,2.31,22
instruct,4.25,2.79,20
instruction,2.62,1.36,21
instructive,4.05,2.65,21
instructor,5.05,2.11,20
instrument,3.88,2.6,26
instrumental,3.92,2.36,25
insubordination,6.29,2.03,21
insufferable,3.65,2.18,20
insufficient,3.57,1.75,23
insulation,3.71,2.22,21
insulin,4.92,2.45,25
insult,5.3,2.72,44
insulting,4.7,3.01,20
insurance,3.8,2.59,20
insure,3.76,1.95,21
intact,3.18,1.94,22
intake,4.0,2.27,20
intangible,3.19,2.23,21
integral,3.65,2.42,23
integrate,3.37,2.39,19
integration,4.38,2.36,21
integrity,3.36,2.34,22
intellect,4.41,2.36,39
intellectual,4.53,2.2,19
intelligence,6.32,2.36,19
intelligent,5.67,3.03,18
intend,3.39,1.99,23
intense,6.6,1.93,20
intensity,7.05,1.58,19
intensive,4.38,2.98,24
intent,4.32,2.36,19
intention,3.91,1.74,22
intentional,3.89,2.18,19
interact,3.78,2.07,23
interaction,4.35,2.48,23
interactive,4.28,2.59,18
intercede,4.04,1.87,23
intercept,4.59,2.42,22
interception,4.23,2.67,22
interchangeable,3.77,2.41,22
intercom,2.86,1.61,22
intercourse,6.5,2.6,22
interest,4.36,2.73,44
interested,4.45,2.78,20
interesting,5.1,2.55,21
interface,3.35,2.06,20
interfere,4.33,2.78,21
interference,3.84,2.44,25
intergalactic,5.91,2.09,23
interim,3.68,2.21,22
interior,3.86,1.98,22
interject,3.52,2.35,23
interlude,3.96,2.23,23
intermediate,3.28,1.9,18
intermission,5.0,2.21,19
intermittent,3.6,2.7,20
intern,3.62,1.99,21
internal,3.67,2.22,21
international,3.95,2.48,22
internet,5.44,2.73,18
internship,6.25,2.55,20
interoffice,3.67,2.38,18
interpret,4.43,1.93,23
interpretation,4.21,2.17,24
interpreter,3.14,1.96,21
interpretive,2.9,1.83,20
interrogate,4.8,2.91,20
interrogation,5.41,2.4,22
interrupt,4.36,2.72,22
interruption,3.88,2.3,26
intersection,4.45,2.04,22
interstate,4.38,2.13,21
interstellar,4.95,2.74,20
interval,3.43,2.31,21
intervene,4.48,2.48,23
intervention,4.74,2.3,23
interview,6.35,2.48,20
interviewer,4.52,2.38,21
intestinal,3.82,1.92,22
intestine,4.5,2.44,20
intimacy,6.0,2.66,20
intimate,6.02,2.64,43
intimidate,5.27,2.53,22
intimidating,4.33,2.76,24
intimidation,4.67,2.61,21
intolerable,5.41,2.4,22
intolerance,5.35,2.03,20
intolerant,4.05,2.48,22
intoxicating,5.81,2.66,21
intracranial,4.45,2.63,20
intravenous,4.09,2.16,22
intrepid,3.95,2.57,19
intricate,4.48,2.23,21
intrigue,5.18,2.24,22
intriguing,5.44,2.01,18
intro,4.48,2.15,23
introduce,4.55,2.39,20
introduction,3.9,2.77,20
intrude,5.2,1.99,20
intruder,5.66,2.64,44
intrusion,4.9,2.57,20
intrusive,5.77,1.93,22
intubation,4.04,2.46,23
intuition,4.81,2.27,21
intuitive,4.28,1.96,18
invade,6.0,2.45,20
invader,5.67,2.83,18
invalid,3.7,2.91,23
invaluable,5.21,2.23,24
invasion,6.59,1.91,17
invasive,6.28,2.19,18
invent,6.16,2.57,19
invention,4.24,2.83,21
inventive,4.22,2.63,23
inventor,4.62,2.5,21
inventory,3.58,2.04,19
inverted,3.85,2.26,26
invest,3.95,1.99,20
investigate,4.09,2.33,23
investigation,5.7,2.79,20
investigative,5.8,2.28,20
investigator,4.35,2.25,20
investment,4.73,2.12,22
investor,3.39,2.09,18
invincible,5.3,2.34,20
invisibility,4.32,2.77,22
invisible,3.95,2.31,21
invitation,4.94,2.13,18
invite,5.1,2.4,20
invoice,3.68,2.64,22
invoke,4.85,1.95,20
involuntary,3.75,2.0,20
involve,3.6,2.21,20
involvement,2.95,2.27,21
invulnerable,3.85,2.46,20
iodine,4.21,2.11,24
ion,4.19,2.25,21
iota,2.76,2.0,21
irate,4.71,2.74,21
iris,4.2,2.55,20
iron,3.24,2.18,106
ironclad,3.77,2.11,22
ironic,4.39,2.1,23
irony,4.09,2.37,23
irrational,5.12,2.64,17
irregular,4.86,2.55,22
irregularity,3.94,2.39,18
irrelevant,3.71,2.28,17
irreparable,5.05,2.72,22
irreplaceable,4.62,2.6,21
irresistible,5.71,2.51,21
irresponsible,5.0,2.57,18
irreversible,4.09,2.33,22
irrigate,3.77,2.18,22
irrigation,4.65,2.15,26
irritable,6.37,2.27,19
irritate,5.85,2.23,39
irritating,4.91,2.45,22
irritation,5.5,2.91,22
island,4.25,2.95,20
isle,3.24,2.12,21
isolate,4.6,2.76,20
isolation,3.0,2.29,19
isotope,2.73,1.67,22
issue,4.55,2.52,20
itch,5.0,2.59,21
itchy,4.9,2.26,21
item,2.9,2.0,21
itinerary,3.27,2.05,22
ivory,2.33,1.61,18
jab,4.85,2.49,26
jabber,3.78,1.95,23
Jack Daniels,4.78,2.98,23
jackal,4.58,2.36,24
jackass,6.57,2.38,21
jacket,3.35,2.16,20
jackhammer,4.7,2.44,23
jackpot,5.62,3.19,24
jackrabbit,3.61,2.35,18
jade,3.43,1.75,21
jaded,3.79,2.93,24
jagged,6.05,2.11,20
jaguar,5.55,2.21,20
jail,4.47,2.5,38
jailbird,4.48,2.22,25
jailbreak,5.6,2.3,20
jailer,4.95,2.85,22
jailhouse,4.5,2.77,22
jalopy,3.94,2.62,18
jam,3.95,2.44,21
jamboree,5.28,2.51,25
jammer,4.22,2.37,23
janitor,2.3,1.56,20
janitorial,3.86,2.08,21
jar,2.77,1.88,22
jargon,3.95,1.99,21
jarhead,4.41,2.99,22
jasmine,3.7,1.98,20
java,5.05,2.3,22
javelin,3.89,2.51,19
jaw,4.09,2.35,23
jawbone,4.19,1.72,21
jaws,5.91,3.24,22
jazz,6.05,2.76,19
jazzy,4.74,2.42,23
jealous,5.9,2.07,20
jealousy,5.45,2.47,84
jean,2.41,1.71,22
jeans,3.95,1.9,20
jeep,4.05,2.58,21
jeering,5.57,2.04,21
jelly,3.63,1.96,41
jellybean,4.77,2.11,22
jellyfish,3.73,2.19,22
jeopardize,6.15,2.3,20
jeopardy,4.23,2.86,22
jerk,6.45,2.01,20
jerky,4.0,2.89,22
jest,4.21,2.59,24
jester,4.75,2.38,20
jet,5.26,2.2,23
jewel,3.83,2.57,23
jeweler,3.73,2.47,22
jewelry,3.38,2.2,21
jib,4.57,1.86,21
jiff,4.17,2.21,23
jiffy,4.89,2.47,19
jig,4.95,2.5,20
jiggle,5.22,2.73,18
jigsaw,4.0,2.67,22
jihad,5.35,2.87,20
jingle,4.33,2.25,18
jinx,4.95,2.48,22
jittery,4.89,2.65,18
jive,5.68,2.19,19
job,4.0,2.34,20
jockey,4.84,2.79,19
jockstrap,4.33,2.77,18
jog,3.43,1.95,23
jogger,3.5,2.33,18
join,3.9,2.7,21
joint,4.5,2.63,20
joke,5.73,2.37,22
joker,4.21,2.93,24
jolly,5.95,2.44,20
jolt,6.63,1.98,19
jot,4.0,2.49,21
jour,2.95,2.21,20
journal,3.23,2.23,107
journalism,4.22,2.51,18
journalist,3.86,2.36,22
journalistic,3.2,1.91,20
journey,4.89,2.63,18
joust,5.61,2.04,23
joy,5.55,2.85,49
joyful,5.53,2.88,43
joyous,6.62,2.11,21
joyride,3.71,2.53,21
jubilee,5.2,2.78,20
judge,4.5,2.74,20
judgment,4.27,2.45,22
judgmental,5.05,1.72,21
judicial,4.59,2.2,22
judo,4.5,2.54,20
jug,3.73,2.12,41
juggle,5.14,2.33,21
juggler,4.05,2.56,20
jugular,4.56,2.77,25
juice,4.6,2.74,20
juicer,4.44,2.41,18
juicy,4.7,2.58,20
juju,4.12,2.44,26
juke,3.3,2.18,20
jukebox,4.9,2.22,20
jumbo,4.24,2.28,21
jump,5.14,2.43,21
jump rope,4.7,2.89,20
jumper,3.76,2.11,17
jumpsuit,3.62,2.13,21
jumpy,5.45,2.2,22
junction,3.86,2.13,21
juncture,4.08,2.38,25
jungle,4.06,2.58,18
junior,4.15,2.18,20
juniper,3.27,2.1,22
junk,3.95,2.26,20
junket,3.5,2.19,20
junkie,4.62,3.02,24
junky,4.3,2.7,20
junkyard,3.95,2.2,21
jurisdiction,3.95,2.35,20
juror,4.5,2.38,18
jury,5.2,2.48,20
justice,5.4,2.37,42
justifiable,3.58,2.17,24
justification,4.09,2.02,22
justify,3.2,2.24,20
juvenile,3.85,2.25,20
kale,3.29,2.27,24
kamikaze,4.68,2.9,22
kangaroo,4.27,2.69,22
kappa,2.79,1.93,19
kaput,4.45,1.99,20
karaoke,5.0,2.83,22
karate,4.6,2.5,20
karma,4.18,2.24,17
karmic,4.22,2.1,18
kayak,3.77,2.81,22
kazoo,5.05,2.72,20
kebab,3.65,2.25,20
keel,4.15,2.07,26
keen,3.21,1.99,19
keep,3.43,2.34,21
keeper,3.81,1.91,21
keepsake,4.43,2.63,23
keg,4.52,2.09,23
kelp,3.46,2.41,24
kennel,3.67,2.33,21
kerchief,2.95,1.84,38
kernel,3.87,2.3,23
kerosene,4.0,2.19,21
ketchup,3.85,2.78,20
kettle,3.1,1.76,21
key,3.9,2.07,21
keyboard,3.59,2.15,22
keyhole,3.96,2.36,23
keynote,3.1,1.58,21
keypad,3.0,2.05,20
keyword,3.67,1.97,18
khaki,2.64,2.01,22
kibble,3.7,2.13,20
kick,5.1,2.42,42
kickboxing,4.45,2.69,22
kicker,4.85,2.3,20
kickoff,5.0,2.47,22
kid,4.71,2.67,21
kidder,3.25,1.97,20
kiddo,4.68,2.64,22
kidnap,5.59,2.75,22
kidnapper,6.52,1.81,25
kidnapping,5.36,2.61,22
kidney,3.95,2.32,19
kids,5.69,2.47,45
kill,6.81,2.54,21
killer,7.05,2.39,41
killing,5.52,3.16,25
killjoy,4.14,2.19,22
kilo,3.26,1.89,23
kilometer,4.1,2.75,20
kilt,4.74,2.47,23
kimono,3.77,2.27,22
kin,3.0,1.69,22
kind,3.19,2.02,21
kindergarten,3.09,2.35,23
kindling,4.05,2.42,22
kindness,3.96,2.65,103
kindred,3.23,2.07,22
kinesiology,3.89,2.19,18
kinetic,4.95,2.52,22
king,4.45,2.68,47
king snake,6.64,2.52,22
kingdom,4.2,2.42,20
kingpin,5.14,2.48,21
kink,4.8,2.67,20
kinky,5.52,2.89,23
kinship,4.65,2.06,23
kiosk,3.35,1.58,23
kiss,6.05,3.03,22
kisser,5.85,2.48,20
kissy,5.32,2.56,19
kit,3.68,2.46,22
kitchen,3.52,2.62,21
kite,4.2,2.63,20
kitten,3.19,2.66,21
kiwi,3.65,2.48,20
klutz,4.08,2.33,25
knack,3.77,2.09,22
knapsack,3.86,2.4,22
knee,4.25,2.27,20
kneecap,3.74,2.1,19
kneel,3.18,2.04,22
knick,3.45,2.24,20
knickers,3.7,2.83,20
knife,4.86,2.48,21
knighthood,4.86,2.1,22
knit,3.35,2.25,20
knob,3.05,1.75,21
knock,3.95,2.24,20
knockoff,4.22,2.37,23
knockout,5.91,2.91,22
knoll,3.68,2.06,22
knot,3.84,2.3,43
know,3.24,2.02,21
knowledge,4.86,2.65,42
knowledgeable,4.65,2.21,20
knuckle,4.32,2.5,22
knucklehead,4.82,2.22,22
koala,3.73,1.75,22
kook,3.38,2.58,26
kooky,5.67,1.91,21
kool-aid,4.09,2.74,22
kosher,3.06,1.83,18
kraut,3.55,2.39,20
kryptonite,5.86,2.29,21
kudos,4.27,1.98,22
kumquat,2.75,1.92,20
lab,4.35,2.25,20
label,3.38,1.6,21
labor,5.23,2.45,22
laboratory,4.38,2.4,21
laborer,4.08,2.1,26
labyrinth,4.24,2.36,21
lace,3.75,2.69,20
laceration,6.67,1.71,21
lack,2.24,1.18,21
lackey,4.0,2.43,21
lacquer,3.3,2.29,23
lacrosse,3.7,2.72,20
lactose,3.44,2.38,25
lad,3.6,2.56,20
ladder,4.09,2.31,23
laddie,4.32,1.83,19
ladle,2.82,2.04,22
lady,4.05,2.04,21
lady bug,3.38,2.6,21
ladybug,3.45,1.9,20
ladylike,3.77,2.45,22
ladyship,3.45,2.34,22
lag,4.0,2.67,26
lager,3.11,2.27,18
lagoon,3.56,2.36,18
lair,5.35,2.5,20
lake,2.64,2.08,44
lamb,3.32,2.44,22
lame,2.74,1.66,19
lament,3.33,1.81,18
lamp,2.71,1.8,42
lamppost,2.76,2.05,21
lance,3.6,2.72,20
lancer,3.25,1.92,20
land,3.05,2.16,21
landfall,3.45,2.13,22
landfill,3.65,2.06,20
landing,3.62,2.3,26
landlady,4.9,2.57,20
landlord,3.95,1.75,21
landmark,4.15,2.3,20
landscape,3.75,2.94,20
landscaping,4.0,2.41,20
landslide,5.89,2.45,18
lane,3.95,2.26,20
language,3.7,2.11,20
lanky,4.32,2.14,19
lantern,3.21,1.8,42
lap,3.45,2.4,22
lapdog,3.2,2.35,20
lapel,3.17,2.23,23
lapse,3.11,2.37,18
laptop,4.62,2.81,24
larceny,5.44,2.73,18
lard,2.95,2.26,20
large,5.35,2.41,20
lark,3.52,2.11,23
laryngitis,3.56,2.18,18
larynx,4.0,2.2,23
lasagna,5.04,2.58,24
laser,5.09,2.51,22
lash,4.65,2.46,20
lass,4.24,1.95,21
lasso,4.67,2.03,21
lasting,3.33,1.96,21
latch,3.09,1.74,22
late,5.57,2.56,21
latent,3.04,2.37,24
lateral,4.11,2.62,19
latex,3.72,2.8,18
lather,4.39,2.92,23
latitude,3.74,2.3,23
latrine,3.82,2.3,22
latte,4.79,2.6,24
laugh,6.62,1.91,21
laughable,5.6,2.3,20
laughingstock,5.16,2.34,19
laughter,5.39,2.88,105
launch,5.26,2.16,23
launcher,4.39,2.69,23
launder,3.57,2.04,21
laundering,3.71,2.67,21
laundry,4.5,2.36,24
lava,5.26,2.54,23
lavatory,4.21,1.96,19
lavender,3.81,2.4,21
lavish,4.88,2.39,41
law,3.55,2.39,20
lawful,3.7,2.3,20
lawless,4.17,3.1,23
lawlessness,4.73,2.64,22
lawman,4.14,2.25,22
lawn,2.62,1.63,21
lawnmower,2.92,2.25,25
lawsuit,5.39,2.54,41
lawyer,3.95,2.67,20
lax,3.12,2.2,26
laxative,4.14,2.01,21
lay,3.7,2.9,20
layaway,3.9,2.53,21
layer,3.45,2.32,22
layman,3.48,2.45,25
layout,3.52,1.75,23
layover,4.1,2.3,21
laziness,2.76,2.23,21
lazy,3.05,2.3,22
lead,3.95,2.37,20
leaded,3.52,2.04,23
leader,4.96,2.45,47
leadership,4.76,2.41,21
leaf,3.05,2.3,22
leafy,3.57,1.78,21
league,4.25,1.92,20
leak,5.43,2.18,21
leakage,5.23,1.97,22
leaky,4.33,2.33,21
lean,3.32,2.04,25
leap,4.0,2.49,23
learn,4.8,2.64,44
learner,4.23,2.45,22
lease,3.23,1.72,22
leash,3.0,2.02,21
leather,3.57,2.46,21
leave,4.48,2.11,21
lecherous,3.79,2.23,24
lecture,3.16,2.36,19
lecturer,3.48,2.19,23
ledge,4.95,2.17,22
ledger,3.24,1.7,21
leech,4.09,2.72,22
leeway,3.88,2.11,24
leftover,4.27,2.25,26
leftovers,3.4,2.22,25
lefty,3.33,2.65,21
leg,2.75,2.29,20
legacy,4.75,2.45,24
legal,3.35,2.28,20
legend,5.13,2.12,23
legendary,6.61,2.59,18
legion,4.18,2.65,22
legislation,4.09,2.64,22
legislature,3.22,2.18,18
legit,4.8,2.14,20
legitimacy,4.09,1.97,22
legitimate,3.94,2.8,18
lego,5.05,2.33,20
legwork,3.5,1.92,22
leisure,4.48,2.69,25
leisurely,3.6,2.12,47
lemon,4.52,1.99,21
lemonade,4.63,2.54,19
lend,3.22,1.77,18
length,3.41,2.13,22
lengthy,3.39,1.99,23
leniency,3.78,1.52,18
lenient,3.61,2.41,23
lens,2.95,1.53,22
leopard,6.26,2.13,19
leotard,3.95,2.04,20
leper,4.24,2.81,21
leprechaun,5.11,2.56,19
leprosy,4.38,2.43,47
lesbian,6.04,2.53,23
lesion,5.62,2.31,21
lessen,4.08,1.95,24
lesson,3.8,2.12,20
let,2.71,1.71,21
lethal,5.64,2.63,22
letter,3.19,1.97,21
letterhead,3.27,2.0,22
lettering,3.12,2.15,25
lettuce,3.64,2.66,22
leukemia,5.75,2.38,20
levee,4.26,2.05,19
level,2.15,1.63,20
lever,2.56,1.82,18
leverage,4.08,2.5,24
levitate,6.1,2.61,20
lewd,4.41,2.34,22
liability,4.58,2.04,19
liable,4.32,2.3,22
liaison,3.35,1.95,20
liar,6.6,2.46,20
libel,5.0,2.19,21
liberate,5.32,2.55,22
liberating,5.3,2.6,20
liberation,5.29,2.51,21
liberty,4.5,2.77,44
libido,5.68,2.55,22
librarian,1.75,1.19,24
library,2.52,1.94,21
lice,5.2,2.99,44
license,4.7,2.45,20
lick,6.2,2.17,20
licorice,4.14,2.31,21
lid,2.91,2.2,22
lie,4.81,2.8,21
liege,3.32,1.73,22
lieutenant,4.1,2.43,20
life,5.59,2.58,22
lifeboat,3.96,2.54,26
lifeguard,4.64,2.36,22
lifeless,3.55,2.58,20
lifelike,4.32,2.44,22
lifeline,4.46,2.47,26
lifelong,4.32,2.34,25
